소상공인_상호명,소상공인_주소,소상공인_업종대분류,소상공인_업종중분류,소상공인_업종소분류,광고회사_이름,광고회사_주소,거리_km,거리기반_점수
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,이니셔티브,서울특별시 강남구 언주로 727  ,4.867,90.3
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,포트폴리오,서울특별시 강남구 언주로 727 ,4.867,90.3
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,애드에이치큐,서울특별시 강남구 언주로 333 ,4.867,90.3
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,맥브레인즈,서울특별시 강남구 언주로 551 ,4.867,90.3
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,더트러스티스,서울특별시 강남구 압구정로4길 7 ,5.109,89.8
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,5.152,89.7
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,미소다컴,서울특별시 강남구 압구정로28길 9-2 ,5.164,89.7
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,오케이애드컴,서울특별시 강남구 논현로163길 10 ,5.267,89.5
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,5.233,89.5
아지트,서울특별시 중구 충무로3가 38-22,음식,유흥주점,빠/카페/스탠드빠,코인사이드,서울특별시 강남구 강남대로162길 27-16,5.263,89.5
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,3.561,92.9
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,뷰스컴퍼니,서울특별시 강남구 강남대로 340,3.594,92.8
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,3.627,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,큐스컴,서울특별시 강남구 강남대로62길 18  ,3.658,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,큐인사이트,서울특별시 강남구 강남대로62길 18  ,3.658,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,최선씨앤씨,서울특별시 강남구 강남대로 382,3.652,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,나스미디어,서울특별시 강남구 도곡로1길 14,3.627,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,3.652,92.7
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,아이브이아이,서울특별시 강남구 강남대로58길 59 ,3.755,92.5
GS25,서울특별시 서초구 방배동 915-5,소매,종합소매점,편의점,아이키니미디어,서울특별시 강남구 테헤란로6길 30 ,3.78,92.4
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,코래드,서울 강남구 역삼동 677-25 ,0.0,100.0
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,에이엠에스미디어,서울 강남구 역삼동 746-22 ,0.0,100.0
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,에프씨네트워크,서울 강남구 역삼동 666-15 ,0.0,100.0
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,스포츠플러스,서울 강남구 역삼동 791-12,0.0,100.0
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,어비즈,서울 강남구 역삼동 735-32 ,0.0,100.0
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,메타커뮤니케이션즈,서울특별시 강남구 논현로86길 27 ,0.116,99.8
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,크로스미디어,서울특별시 강남구 논현로86길 27,0.116,99.8
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,웨일미디어,서울특별시 강남구 논현로86길 34 ,0.166,99.7
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,벡터컴,서울특별시 강남구 논현로81길 12 ,0.221,99.6
GS25역삼기쁨점,서울특별시 강남구 역삼동 640-13,소매,종합소매점,편의점,이지스커뮤니케이션즈,서울특별시 강남구 논현로81길 8,0.221,99.6
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,케이이씨씨,서울특별시 강남구 강남대로 560 ,7.111,85.8
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,7.14,85.7
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,애드노바,서울특별시 강남구 강남대로136길 6,7.155,85.7
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,웨스트커뮤니케이션즈,"서울특별시 강남구 학동로2길 19  (논현동,세일빌딩)",7.166,85.7
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,7.142,85.7
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,뷰스컴퍼니,서울특별시 강남구 강남대로 340,7.164,85.7
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,엠얼라이언스식회사,서울특별시 강남구 봉은사로2길 31 ,7.178,85.6
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,미디어브랜즈코리아식회사,서울특별시 강남구 봉은사로2길 31 ,7.178,85.6
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,세토기획,서울특별시 강남구 봉은사로 110,7.189,85.6
GS25보라매타운점,서울특별시 관악구 봉천동 729-24,소매,종합소매점,편의점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),7.176,85.6
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,더트러스티스,서울특별시 강남구 압구정로4길 7 ,20.405,59.2
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,한양기획,서울특별시 강남구 강남대로160길 16,20.471,59.1
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,비플러스,서울특별시 강남구 강남대로156길 12,20.503,59.0
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,애드크루즈,서울특별시 강남구 강남대로158길 19 ,20.491,59.0
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,20.517,59.0
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,20.567,58.9
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,20.568,58.9
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,코인사이드,서울특별시 강남구 강남대로162길 27-16,20.542,58.9
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,20.563,58.9
롯데리아,서울특별시 강서구 공항동 1373,음식,패스트푸드,패스트푸드,어썸메이크,서울특별시 강남구 강남대로146길 7 ,20.602,58.8
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,이니셔티브,서울특별시 강남구 언주로 727  ,7.921,84.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,포트폴리오,서울특별시 강남구 언주로 727 ,7.921,84.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,애드에이치큐,서울특별시 강남구 언주로 333 ,7.921,84.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,맥브레인즈,서울특별시 강남구 언주로 551 ,7.921,84.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,광고방,서울 강남구 청담동 95-3,8.281,83.4
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,8.292,83.4
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,에이디자인,서울특별시 강남구 도산대로89길 8 ,8.385,83.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,재와기획,서울특별시 강남구 영동대로 738,8.391,83.2
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,식회사 홍천인터내셔날,서울특별시 강남구 도산대로 307,8.468,83.1
CUSK중랑교주유소점,서울특별시 중랑구 중화동 207-22,소매,종합소매점,편의점,한피알,서울특별시 강남구 압구정로72길 21 ,8.48,83.0
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,6.969,86.1
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,케이이씨씨,서울특별시 강남구 강남대로 560 ,6.977,86.0
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,애드노바,서울특별시 강남구 강남대로136길 6,6.997,86.0
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,7.005,86.0
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),7.025,86.0
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,7.061,85.9
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,하루애드,서울특별시 강남구 강남대로136길 11,7.041,85.9
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,7.027,85.9
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,7.072,85.9
GS25,서울특별시 동작구 상도동 29-37,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,7.105,85.8
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,더트러스티스,서울특별시 강남구 압구정로4길 7 ,9.263,81.5
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,한양기획,서울특별시 강남구 강남대로160길 16,9.396,81.2
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,9.403,81.2
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,코인사이드,서울특별시 강남구 강남대로162길 27-16,9.415,81.2
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,애드크루즈,서울특별시 강남구 강남대로158길 19 ,9.418,81.2
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,비플러스,서울특별시 강남구 강남대로156길 12,9.462,81.1
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,9.473,81.1
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,9.511,81.0
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,9.533,80.9
움쓰네일,서울특별시 마포구 서교동 486,생활서비스,이/미용/건강,여성미용실,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,9.54,80.9
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,케이이씨씨,서울특별시 강남구 강남대로 560 ,11.928,76.1
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,11.952,76.1
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,애드노바,서울특별시 강남구 강남대로136길 6,11.969,76.1
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,11.958,76.1
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,뷰스컴퍼니,서울특별시 강남구 강남대로 340,11.938,76.1
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,엠얼라이언스식회사,서울특별시 강남구 봉은사로2길 31 ,11.985,76.0
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,미디어브랜즈코리아식회사,서울특별시 강남구 봉은사로2길 31 ,11.985,76.0
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,세토기획,서울특별시 강남구 봉은사로 110,12.003,76.0
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,웨스트커뮤니케이션즈,"서울특별시 강남구 학동로2길 19  (논현동,세일빌딩)",11.986,76.0
김밥천국,서울특별시 금천구 독산동 291-5,음식,분식,라면김밥분식,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),11.991,76.0
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,10.178,79.6
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,10.325,79.4
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,10.276,79.4
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,10.323,79.4
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,10.297,79.4
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,10.331,79.3
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,10.338,79.3
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,10.382,79.2
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,10.402,79.2
세븐일레븐합정역본점,서울특별시 마포구 합정동 388-32,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,10.395,79.2
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,10.622,78.8
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,10.616,78.8
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,10.606,78.8
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,10.667,78.7
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,10.634,78.7
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,10.637,78.7
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,10.701,78.6
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,10.695,78.6
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,10.725,78.6
GS25당산하나점,서울특별시 영등포구 당산동2가 37,소매,종합소매점,편의점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,10.678,78.6
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,1.296,97.4
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,나스미디어,서울특별시 강남구 도곡로1길 14,1.361,97.3
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,큐스컴,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,큐인사이트,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,뷰스컴퍼니,서울특별시 강남구 강남대로 340,1.397,97.2
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,최선씨앤씨,서울특별시 강남구 강남대로 382,1.436,97.1
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,1.436,97.1
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,1.476,97.0
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,아이브이아이,서울특별시 강남구 강남대로58길 59 ,1.513,97.0
이광희한복침구,서울특별시 서초구 서초동 1442-10,소매,의복의류,한복/갈옷/민속옷,아이키니미디어,서울특별시 강남구 테헤란로6길 30 ,1.526,96.9
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,광고방,서울 강남구 청담동 95-3,2.509,95.0
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,재와기획,서울특별시 강남구 영동대로 738,2.521,95.0
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,2.562,94.9
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,스쿨터치,서울특별시 강남구 학동로101길 26 ,2.608,94.8
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,식회사 티피에이미디어,서울특별시 강남구 영동대로 735 ,2.62,94.8
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,에이디자인,서울특별시 강남구 도산대로89길 8 ,2.647,94.7
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,에스알픽쳐스,서울특별시 강남구 학동로101길 21 ,2.686,94.6
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,로빈스앤컴퍼니,서울특별시 강남구 학동로97길 43-5  ,2.744,94.5
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,식회사 홍천인터내셔날,서울특별시 강남구 도산대로 307,2.733,94.5
CU,서울특별시 광진구 화양동 23-7,소매,종합소매점,편의점,아이티라인,서울특별시 강남구 영동대로 648 ,2.851,94.3
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,한아람마케팅,서울특별시 강남구 광평로 295 ,1.462,97.1
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,애드크로스,서울특별시 강남구 광평로 280 ,1.636,96.7
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,미루애드,서울특별시 강남구 자곡로 191 ,2.695,94.6
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,광륭,서울특별시 강남구 자곡로 174-10,2.965,94.1
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,리드앰,서울특별시 강남구 영동대로 302,4.486,91.0
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,4.674,90.7
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,하이퍼포먼스마케팅,서울특별시 강남구 역삼로 555,4.866,90.3
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,그레이고,서울특별시 강남구 테헤란로103길 17 ,4.986,90.0
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,휘닉스커뮤니케이션즈,서울특별시 강남구 테헤란로 534,4.991,90.0
장터먹거리,서울특별시 송파구 가락동 87-2,음식,한식,한식/백반/한정식,블랙팀,서울특별시 강남구 테헤란로 503  ,5.044,89.9
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,더트러스티스,서울특별시 강남구 압구정로4길 7 ,6.76,86.5
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,한양기획,서울특별시 강남구 강남대로160길 16,6.917,86.2
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,6.891,86.2
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,코인사이드,서울특별시 강남구 강남대로162길 27-16,6.916,86.2
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,애드크루즈,서울특별시 강남구 강남대로158길 19 ,6.939,86.1
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,비플러스,서울특별시 강남구 강남대로156길 12,6.994,86.0
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,7.004,86.0
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,7.037,85.9
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,7.06,85.9
강스네일,서울특별시 마포구 아현동 738,생활서비스,이/미용/건강,발/네일케어,초코렛커뮤니케이션,서울특별시 강남구 강남대로154길 24 ,7.069,85.9
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,케이이씨씨,서울특별시 강남구 강남대로 560 ,8.167,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,8.15,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,8.172,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,8.135,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,애드노바,서울특별시 강남구 강남대로136길 6,8.171,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,8.157,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,8.166,83.7
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,8.193,83.6
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),8.203,83.6
GS25대방승화점,서울특별시 동작구 대방동 383-29,소매,종합소매점,편의점,하루애드,서울특별시 강남구 강남대로136길 11,8.215,83.6
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,케이이씨씨,서울특별시 강남구 강남대로 560 ,8.683,82.6
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,8.694,82.6
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,애드노바,서울특별시 강남구 강남대로136길 6,8.715,82.6
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,8.713,82.6
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,웨스트커뮤니케이션즈,"서울특별시 강남구 학동로2길 19  (논현동,세일빌딩)",8.763,82.5
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),8.74,82.5
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,하루애드,서울특별시 강남구 강남대로136길 11,8.76,82.5
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,에딧,서울특별시 강남구 학동로3길 9 ,8.791,82.4
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,비아이지아이식회사,서울특별시 강남구 학동로3길 8 ,8.791,82.4
천지식품,서울특별시 관악구 신림동 541,소매,음/식료품소매,식료품점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,8.778,82.4
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,1.296,97.4
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,나스미디어,서울특별시 강남구 도곡로1길 14,1.361,97.3
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,큐스컴,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,큐인사이트,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,뷰스컴퍼니,서울특별시 강남구 강남대로 340,1.397,97.2
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,최선씨앤씨,서울특별시 강남구 강남대로 382,1.436,97.1
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,1.436,97.1
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,1.476,97.0
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,아이브이아이,서울특별시 강남구 강남대로58길 59 ,1.513,97.0
